Final decision notification,Registration Link,Acceptance notification by:,Last date for Submission of Camera Ready Paper,Tutorials,Notification of acceptance,Confirmation of selected paper,ADSAA-BIOMED2017 website,Notification of abstract acceptance,Final paper submission deadline,Last date of receiving CRC,Demo submission deadline,Final version,Acceptance letter,Final full-text paper submission,Notification,Last Date of Registration,Camera-ready paper due,Abstract registration deadline,Deadline extended,Conference-4,Hotel: Leonardo Beer-Sheva,Register,Venue,Abstract/Paper Submission Deadline for the Third Phase,Paper acceptance,Submission deadline (Extended),Early bird registration,Paper/Extended Abstract Deadline (Extended),Conference-5,Final Submission opens,Conference-7,Conference-6,Conference-1,Conference-3,Conference-2,Camera-ready version of final manuscript,Conference-9,Conference-8,Competition,Industry Tracks,Full Paper Submission,Registration,Final Paper Submission,Early registration deadline,Camera Ready Version,Paper Acceptance Notification,Reviews & acceptance,Acceptance Date:,First notification,Fullpaper Submission Deadline,Camera-ready submission,Email,Practical Information,Late Registration Date,Camera ready paper due,Camera-ready papers,Acceptance Notification,Link,Author Registration,Abstract Subission,Extension deadline,Acceptance notification,Abstract/Paper Submission Deadline for the Second Phase,Abstract/Paper Submission Deadline for the First Phase,Paper decision notification,Reviews of academic peers to the authors,Registration Deadline,Full papers due,Technical Tour,Last Date for Registration,Notification for authors,Deadline to submit Paper is extended upto 20/09/2017,Full Paper Submission for EI Indexed Proceedings for IEEE Xplore,Demo abstract submission deadline,Final version of paper reception:,Abstract acceptance notification,Abstract decision notification,Notficaton of acceptance,Jerusalem tour,Full paper submission open date,Final paper submission (Camera ready copy),FULL PAPER SUBMISSION,Last for registration,Early Registration Deadline,Camera ready,Late Registration Deadline,Conference-14,Conference-11,Conference-10,Conference-13,Conference-12,Accepted papers due,Demo abstract notification of acceptance,Conference website,Online registration closes,Full Paper and Presentation Submission Deadline,Paper submission deadline,Abstract submission due,Early Registration,Abstract Submission Deadline,Full Paper/Presentation-only Abstract Submission,Abstract submission deadline,Acceptance of full paper,Proposals for Special sessions,Registration Opening,Notification Date,Submission link,Final version due,Expected publication date,Conference Registration,Receipt of Revised Full Paper,Paper Notification of acceptance,Paper Submission,Journal Publication,End of early-bird registration,"Pre conference workshop on ""Outcome Based Education and Scientific Writing - Recharging Teaching Method""",Submission deadline,Camera Ready Submission Deadline,Submission of Abstract and Special Session Proposals,Early registration,Registration fee submission,Author/Presenter Registration deadline,Notification of review decision,Housing Registration,Date of Registration,Regular Submissions Open Till,Early Bird closes,ITF Young Research Award,Notification of acceptance/rejection,Short Paper Deadline,Demo abstract registration and payment due,Paper Acceptance,Camera ready papers due,Acceptance and Notification,Notification of Acceptance,Paper Registration and payment due,Payment,Acceptance of abstract,Paper Camera-ready version due,Full Length Paper Submission,Camera-ready deadline,Final paper submission date,Early-Bird Registration deadline,Camera Ready,Tutorial proposal deadline,Posters/Short Paper Submission Due,Camera-ready version,Demo abstract camera-ready version due,Authors Notification,Full conference paper due for review,Abstract Acceptance,Early registration date and fee,Poster,Expected review completion date,Early bird Registration
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICCSSE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iccsse.com/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iccsse2018,,,,,,,,,,"April 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICSMA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icsma.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icsma2018,,,,,,,,,,"November 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICAFM2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icafm.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icafm2018,,,,,,,,,,"March 2, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICCMME2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iccmme.com/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iccmme2018,,,,,,,,,,"November 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICSMT2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.icsmt.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icsmt2018,,,,,,,,,,"February 25, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMSC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmsc.org/icmsc2018/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmsc2018,,,,,,,,,,"February 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICET2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icet.net/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icet2018,,,,,,,,,,"February 20, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICNMS2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icnms.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icnms2018,,,,,,,,,,"November 20, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMRA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmra.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmra2018,,,,,,,,,,"February 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICDMA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icdma.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icdma2018,,,,,,,,,,"February 20, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICIEA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iciea.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iciea2018,,,,,,,,,,"February 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMVA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmva.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmva2018,,,,,,,,,,"February 8, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMMD2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmmd.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmmd2018,,,,,,,,,,"February 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"March 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICORAS2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://tusbunimap.com/iciet2018/icoras.php,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icoras2018,,,,,,,,,,"March 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICCAR2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iccar.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iccar2018,,,,,,,,,,"March 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICBET2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icbet.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icbet2018,,,,,,,,,,"February 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"January 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/iwsc2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://iwsc2018.github.io/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iwsc2018,,,,,,,,,,"January 12, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"December 17, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/NDES2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://norddesign2018.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=ndes2018,,,,,,,,,,"March 18, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMDE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmde.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmde2018,,,,,,,,,,"January 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICFEB2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icfeb.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icfeb2018,,,,,,,,,,"February 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICBAE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icbae.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icbae2018,,,,,,,,,,"February 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICCUE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iccue.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iccue2018,,,,,,,,,,"January 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICESE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icese.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icese2018,,,,,,,,,,"January 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICSEM2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icsem.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icsem2018,,,,,,,,,,"January 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICAMD2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icamd.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icamd2018,,,,,,,,,,"January 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMMME2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmmme.com/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmmme2018,,,,,,,,,,"January 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMAA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmaa.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmaa2018,,,,,,,,,,"December 25, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"January 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"June 15, 2018",,"February 16, 2018",,,,,,"July 15, 2018",,,https://easychair.org/cfp/tfc2018,,,,,,,,,,"April 14, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,http://tfc2018.fr/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=tfc2018,,,,,,,,,,"January 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMEP2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmep.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmep2018,,,,,,,,,,"December 4, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICESD2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icesd.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icesd2018,,,,,,,,,,"December 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICAFB2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icafb.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icafb2018,,,,,,,,,,"December 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICSGA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icsga.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icsga2018,,,,,,,,,,"December 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICEBE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icebe.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icebe2018,,,,,,,,,,"October 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICBBB2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icbbb.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icbbb2018,,,,,,,,,,"October 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICPPE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icppe.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icppe2018,,,,,,,,,,"November 20, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMEA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icmea.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icmea2018,,,,,,,,,,"November 20, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICAMR2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icamr.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icamr2018,,,,,,,,,,"November 16, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICGCE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icgce.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icgce2018,,,,,,,,,,"November 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/EECR2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://eecr.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=eecr2018,,,,,,,,,,"November 20, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/MACE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.icmace.com/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=mace2018,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICABT2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icabt.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icabt2017,,,,,,,,,,"November 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/FSC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sds2018.000webhostapp.com/ImportantDates.html,,,,,,,,,,,,,https://easychair.org/conferences/?conf=fsc2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICWE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icwe2018.webengineering.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icwe2018,,,,,,,,,,"January 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/MOCAST_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://mocast.physics.auth.gr/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=mocast2018,,,,,,,,,,"December 23, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"February 28, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/MicDAT-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.micdat-conference.com/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=micdat2018,,,,,,,,,,"April 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"January 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/OPAL-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.opal-conference.com,,,,,,,,,,,,,https://easychair.org/conferences/?conf=opal2018,,,,,,,,,,"March 30, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"December 14, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SEERTS-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gitlab-pages.idial.institute/robert.hoettger/SEERTS_workshop/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=seerts2018,,,,,,,,,,"December 14, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ismi-smile2018,,,,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,https://dalab.ie.nthu.edu.tw/ISMI2018/,,,,,,,"November 30, 2017",,,,,,https://easychair.org/conferences/?conf=ismi2018,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"January 22, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/iclp2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.logicprogramming.org/iclp2018,,,,,,,,,,,,,,,,,,,,,,,"January 29, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"January 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/Edutainment2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://edutainment2018.xaut.edu.cn/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=edutainment2018,,,,,,,,,,"January 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/iccece18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.iccece18.theiaer.org,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iccece18,,,,,,,,,,"May 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/icetic18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.icetic18.theiaer.org,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icetic18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/DATICS-IMECS-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://datics.org/datics/datics-imecs-2018,,,,,,,,,,,,,,,,,,,,,,,"December 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"December 12, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/COSH2018,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 20, 2017",,,,,,,,,http://wwwi10.lrr.in.tum.de/~trinitic/COSH2018,,,,,,,,,,,,,https://easychair.org/conferences/?conf=cosh2018,,,,,,,,,,"November 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/unicode2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.unicodeonline.org,,,,,,,,,,,,,https://easychair.org/conferences/?conf=unicode2018,,,,,,,,,,"December 28, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"November 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/WorldCIST-Workshops2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.worldcist.org/,,,,,,,,,,,,,https://easychair.org/conferences/?conf=worldcist-workshops2018,,,,,,,,,,"November 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/MOSIM2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.mosim2018.org,,,,,,,,,,,,,https://easychair.org/conferences/?conf=mosim2018,,,,,,,,,,"January 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
