Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 CONCERTO  2014 : First workshop on Wireless Solutions for Healthcare Applications (IEEE MoWNet),N/A,http://www.mownet.org/workshopconcerto.html,"['communications', 'multimedia', 'networking', 'signal processing']","Sep 8, 2014 - Sep 10, 2014","Rome, Italy","Jun 1, 2014","Jun 25, 2014","Jul 30, 2014",
 AHUC  2014 : The Fourth International Workshop on Ad Hoc and Ubiquitous Computing,N/A,http://wmn.csie.ntpu.edu.tw/AHUC_2014/,[],"Dec 8, 2014 - Dec 10, 2014","Kaohsiung, Taiwan","Aug 1, 2014","Sep 22, 2014","Oct 10, 2014",
 SPCN  2014 : Security and Privacy in Computer and Network Systems,N/A,http://spcn.sei.buaa.edu.cn/,"['computer', 'network', 'security']","Aug 24, 2014 - Aug 27, 2014",Dalian China,"Jun 22, 2014","Jun 27, 2014",,"Jun 30, 2014"
 WJES  2014 : WORLD JOURNAL OF ENGINEERING SCIENCE- VOLUME 2 - ISSUE 3 - RELEASED,N/A,http://www.wjesonline.com/html/manuscript-submission.php,"['computer science & engineering', 'information technology', 'CIVIL & MECHNICAL', 'electrical & electronics']",N/A,N/A,"May 15, 2014",,,
 Springer/Annals of Telecommunications  2014 : Special Issue on Middleware for Internet distribution in the context of cloud computing and the Internet of Things,N/A,http://www.annales-des-telecommunications.com/en_accueil.html,"['middleware', 'distributed computing', 'cloud computing', 'internet of things']",N/A,N/A,"Sep 30, 2014",,,
 IBERGRID WBIAE  2014 : Biomedical Image and Data Analysis on e-Infrastructures at Ibergrid 2014,N/A,https://bioinformatics.ua.pt/ibergrid2014/call-for-papers-2/ibergrid-workshop-on-biomedical-image-analysis/,"['medical image analysis', 'image processing', 'distributed systems', 'computer science']","Sep 8, 2014 - Sep 8, 2014","Aveiro, Portugal","Jun 20, 2014","Jun 30, 2014","Jul 15, 2014",
 EG  2015 : The 36th Eurographics conference,N/A,http://www.eurographics2015.ch/,[],"May 4, 2015 - May 8, 2015","Zürich, Switzerland","Sep 26, 2014","Dec 5, 2014",,"Sep 19, 2014"
 MOBI - RFID  2014 : International Workshop on Advances in Healthcare Applications based on RFID technology,N/A,http://mobihealth.name/2014/show/ws-c,"['implantable sensors tags', 'patient monitoring in diverse', 'antenna and system design for', 'performance analysis near/in b']","Nov 3, 2014 - Nov 5, 2014","Athens, Greece","Jul 29, 2014","Aug 27, 2014","Sep 20, 2014",
 SEAL  2014 : Simulated Evolution And Learning,Simulated Evolution and Learning,http://seal2014.otago.ac.nz,"['artificial intelligence', 'evolutionary computation', 'machine learning']","Dec 15, 2014 - Dec 18, 2014","Dunedin, New Zealand","Jul 14, 2014","Aug 29, 2014","Sep 16, 2014",
" SCAI  2014 : Third International Conference on Soft Computing, Artificial Intelligence and Applications ",N/A,http://aicty.org/2014/scai/index.html,"['artificial intelligence', 'soft computing', 'parallel computing', 'information retrieval']","Jul 26, 2014 - Jul 27, 2014","Chennai, India","Jun 7, 2014","Jul 7, 2014","Jul 10, 2014",
" ICCAR  2015 : WASET International Conference on Control, Automation and Robotics",N/A,http://www.waset.org/conference/2015/06/copenhagen/ICCAR,"['control', 'automation', 'robotics']","Jun 11, 2015 - Jun 12, 2015","Copenhagen, Denmark","Dec 11, 2014","Jan 11, 2015","Feb 11, 2015",
 ICCA  2015 : WASET International Conference on Control and Applications,N/A,http://www.waset.org/conference/2015/05/chengdu/ICCA,['control'],"May 7, 2015 - May 8, 2015","Chengdu, China","Nov 7, 2014","Dec 7, 2014","Jan 7, 2015",
" ICCAR  2016 : WASET International Conference on Control, Automation and Robotics",N/A,http://www.waset.org/conference/2016/06/copenhagen/ICCAR,"['control', 'automation', 'robotics']","Jun 9, 2016 - Jun 10, 2016","Copenhagen, Denmark","Dec 27, 2015","Jan 27, 2016","Feb 27, 2016",
 AmI  2014 : European Conference on Ambient Intelligence,N/A,http://www.ami-conferences.org/2014/,[],"Nov 11, 2014 - Nov 13, 2014",Eindhoven,"Aug 15, 2014","Sep 15, 2014","Sep 29, 2014","Oct 27, 2014"
 ICCA  2016 : WASET International Conference on Control and Applications,N/A,http://www.waset.org/conference/2016/05/chengdu/ICCA,['control'],"May 5, 2016 - May 6, 2016","Chengdu, China","Nov 5, 2015","Dec 5, 2015","Jan 5, 2016",
" SCC  2015 : 10th International ITG Conference on Systems, Communications and Coding",N/A,http://www.scc2015.net/index.php,"['systems', 'communications', 'coding', 'signals']","Feb 2, 2015 - Feb 5, 2015","Hamburg, Germany","Aug 1, 2014","Oct 15, 2014","Dec 15, 2014",
 IEEE HAVE  2014 : 2014 IEEE International Symposium on Haptic Audio Visual Environments and Games,N/A,http://have2014.ieee-ims.org,[],"Oct 10, 2014 - Oct 11, 2014","Dallas, TX, USA","Jun 29, 2014","Jul 31, 2014","Aug 31, 2014",
 ASON  2014 : Seventh International Workshop on Autonomous Self-Organizing Networks,N/A,http://is-candar.org/ason14,"['networking', 'communications', 'wireless', 'networks']","Dec 10, 2014 - Dec 12, 2014","Mt. Fuji, Shizuoka, Japan","Sep 17, 2014","Sep 30, 2014","Oct 10, 2014","Sep 10, 2014"
 SwarmFest  2014 : SwarmFest 2014,N/A,http://www.swarmfest2014.org,"['agent-based modeling', 'swarm intelligence', 'emergence', 'simulation']","Jun 29, 2014 - Jul 1, 2014","Notre Dame, IN, USA","Jun 1, 2014",,,
 WOSP  2014 : 3rd International Workshop on Mining Scientific Publications (associated with DL 2014),N/A,http://core-project.kmi.open.ac.uk/dl2014/,"['digital libraries', 'natural language processing', 'e-infrastructures', 'data mining']","Sep 12, 2014 - Sep 12, 2014","London, United Kingdom","Jul 13, 2014","Aug 11, 2014","Aug 25, 2014",
 SAMLA  2014 : Marx and Sustainability [SAMLA 86],N/A,N/A,"['literary criticism', 'eco-criticism']","Nov 7, 2014 - Nov 9, 2014","Atlanta, Georgia","Jun 13, 2014",,,
 PDAA  2014 : th International Workshop on Parallel and Distributed Algorithms and Applications,N/A,http://is-candar.org/pdaa14,"['networking', 'parallel computing', 'distributed systems', 'algorithms']","Dec 10, 2014 - Dec 12, 2014","Mt. Fuji, Shizuoka, Japan","Sep 10, 2014","Sep 30, 2014","Oct 10, 2014","Sep 3, 2014"
 CSP  2015 : International Conference on Communication and Signal Processing,N/A,http://www.ssd-conf.org/ssd15/index.php?site=cfp&conf=CSP,"['communications', 'signal', 'circuits']","Mar 16, 2015 - Mar 19, 2015","Sfax, Tunisia","Sep 30, 2014","Jan 15, 2015","Sep 30, 2014",
 Anonymous  2014 : Special Issue on Anonymous,N/A,http://www.crocels.com/online-communities-and-e-learning-research/1311/special-issue-on-anonymous/,"['internet', 'social media', 'cyberculture', 'hacktivism']",N/A,N/A,"Jul 15, 2014","Aug 15, 2014","Sep 15, 2014",
 SI-Green  Mobile Cloud Computing  2015 : Special Issue on Green Mobile Cloud Computing,N/A,http://www.journals.elsevier.com/sustainable-computing/call-for-papers/special-issue-on-green-mobile-cloud-computing1/,"['green', 'mobile', 'cloud', 'energy-saving']",N/A,N/A,"Jan 15, 2015","Apr 15, 2015",,
 Tomography  2014 : Biomedical Optics and Optical Imaging,N/A,http://www.mdpi.com/journal/photonics/special_issues/optical-imaging,[],N/A,N/A,"Dec 31, 2014","Oct 30, 2014","Nov 30, 2014","May 1, 2014"
 AFCA  2014 : 2nd International Workshop on Applications and Fundamentals of Cellular Automata,N/A,http://is-candar.org/afca14,"['automata', 'theory', 'algorithms']","Dec 10, 2014 - Dec 12, 2014","Mt. Fuji, Shizuoka, Japan","Sep 17, 2014","Sep 30, 2014","Oct 10, 2014","Sep 10, 2014"
 IJSRMS || August  2017 : International Journal of Scientific Research and Management Studies,N/A,http://www.ijsrms.com/call-for-papers/index.html,"['engineering', 'science', 'technology', 'management']",N/A,N/A,"Aug 11, 2017","Aug 13, 2017","Aug 15, 2017","Aug 10, 2017"
 ICTHM 2015  2015 : Second International Conference on Tourism & Hospitality Management 2015 ,N/A,http://www.tourismconference.info,[],"Feb 26, 2015 - Feb 27, 2015",Manipal,"Nov 15, 2014","Nov 30, 2014","Dec 30, 2014","Oct 15, 2014"
 ADDM  2014 : Advances in Database and Data Mining,N/A,http://csen-scoop.org/addm,"['database', 'data mining']","Aug 15, 2014 - Aug 16, 2014",Istanbul / TURKEY,"Jun 15, 2014","Jul 1, 2014","Jul 10, 2014",
 MATS  2014 : International Conference on Modern Auto Technology and Services,N/A,http://www.icmats.org/,"['modern automobile design techn', 'advanced auto manufacturing te', 'automotive test technology', 'automotive lightweight technol']","Oct 24, 2014 - Oct 26, 2014",wuhan,"Jul 15, 2014","Jul 25, 2014","Aug 15, 2014","Jun 10, 2014"
 ACNNS  2014 : Advances in Computer Networks and Network Security,N/A,http://csen-scoop.org/acnns,"['computer networks', 'network security']","Aug 15, 2014 - Aug 16, 2014",Istanbul / TURKEY,"Jun 15, 2014","Jul 1, 2014","Jul 10, 2014",
 ACSE  2014 : Advances in Computer and Software Engineering,N/A,http://csen-scoop.org/acse/index.php,"['computer engineering', 'software engineering']","Aug 15, 2014 - Aug 16, 2014",Istanbul / TURKEY,"Jun 15, 2014","Jul 1, 2014","Jul 10, 2014",
 3rd    ICAMDM  2014 : ICAMDM 2014: 3rd International Conference on Advanced Materials Design and Mechanics,N/A,http://www.icamdm.org,"['advanced materials', 'mechanics', '3rd icamdm2014', 'sci journal']","May 23, 2014 - May 24, 2014",Singapore,"May 14, 2014","May 18, 2014","May 18, 2014",
" EURASIA GRAPHICS   2014 : International Conference on Computer Graphics, Animation and Gaming Technologies",N/A,http://www.eurasiagraphics.hacettepe.edu.tr,"['computer graphics', 'computer games', 'computer animation']","Oct 14, 2014 - Oct 14, 2014",Ankara - TURKEY,"Aug 22, 2014","Sep 11, 2014","Sep 17, 2014",
 MET  2014 : International Conference on Materials and Engineering Technology,N/A,N/A,[],"Oct 24, 2014 - Oct 26, 2014","Chicago, USA","Jun 1, 2014",,,
 BIOSTEC  2015 : 8th International Joint Conference on Biomedical Engineering Systems and Technologies,N/A,http://www.biostec.org,[],"Jan 12, 2015 - Jan 15, 2015",Lisbon,"Sep 1, 2014",,,
 CPST  2014 : International Conference on  Cyber-Physical Systems and Technology ,N/A,http://www.csait.org/2014/home.aspx,[],"Sep 19, 2014 - Sep 21, 2014","Kuming, Yunan, China","Jun 10, 2014",,,
 CBRecSys  2014 :  Workshop on New Trends in Content-based Recommender Systems,N/A,http://ir.ii.uam.es/cbrecsys2014/,"['recommender systems', 'user modeling', 'personalization', 'information retrieval']","Oct 6, 2014 - Oct 11, 2014","Silicon Valley, USA","Jul 25, 2014","Aug 21, 2014","Aug 28, 2014",
 NEPT  2014 : International Conference on  Nature Environment and Pollution Technology,N/A,http://www.c-nept.org/,"['nature environment', 'pollution technology']","Aug 15, 2014 - Aug 17, 2014",Xi'an,"Jun 10, 2014","Jun 1, 2014",,"May 20, 2014"
 cvrsuad  2014 : Second Workshop on Computer Vision for Road Scene Understanding and Autonomous Driving @ ECCV 2014,N/A,https://cvrsuad2014.forge.nicta.com.au,[],"Sep 7, 2014 - Sep 7, 2014",Zurich,"Jul 5, 2014","Jul 20, 2014","Jul 25, 2014","Sep 7, 2014"
 IRP  2014 : Call for paper,N/A,http://www.ijset.com,[],N/A,N/A,"Jun 10, 2014","Jun 20, 2014","Jun 20, 2014",
 WATeR  2014 : The Second Workshop on Anti-malware Testing Research,N/A,http://secsi.polymtl.ca/water2014,"['computer security', 'security']","Oct 23, 2014 - Oct 23, 2014","Canterbury, UK","Aug 1, 2014","Sep 2, 2014","Sep 30, 2014",
 RecSysTV  2014 : First Workshop on Recommender Systems for Television and Online Video (RecSysTV) 2014,N/A,http://www.recsystv.org,"['recommendation systems', 'machine learning', 'data mining', 'big data']","Oct 6, 2014 - Oct 10, 2014","Foster City, CA, USA","Jul 21, 2014","Aug 21, 2014","Sep 5, 2014",
 FSR  2015 : Field and Service Robotics,Field and Service Robotics,http://fsr.utias.utoronto.ca/,['robotics'],"Jun 24, 2015 - Jun 26, 2015","Toronto, Canada","Feb 13, 2015","Mar 20, 2015","Apr 17, 2015",
  ICCIT  2014 : International Conference on  Control and Information Technology ,N/A,http://www.ic-cit.org/,[],"Aug 8, 2014 - Aug 10, 2014","Lushan, Jiangxi China","Jun 15, 2014",,,
 APEC  2015 : Applied Power Electronics Conference and Exposition,N/A,http://www.apec-conf.org/,"['power electronics', 'industry applications', 'energy', 'electrical engineering']","Mar 15, 2015 - Mar 19, 2015","Charlotte, NC","Jul 18, 2014","Oct 6, 2014","Nov 17, 2014",
 NAPS  2014 : North American Power Symposium,N/A,http://www.etouches.com/naps,[],"Sep 7, 2014 - Sep 9, 2014","Pullman, WA",TBD,,,
 ICONARCH - II  2014 : Innovative Approaches in Architecture and Urban Planning,N/A,http://www.iconarch.org/,"['architecture', 'urban planning', 'design']","Nov 20, 2014 - Nov 22, 2014",Konya/TURKEY,"Jun 30, 2014",,,"Jun 15, 2014"
 IAPESGW  2014 : International Gender and Sport Symposium,N/A,http://www.iapesgw2014.hacettepe.edu.tr/english/,"['gender', 'sport', 'policies', 'physical education']","Sep 4, 2014 - Sep 5, 2014","Ankara, Turkey","Jun 15, 2014","Jul 1, 2014","Aug 1, 2014",
 NEPHP  2014 : Northeast PHP 2014,N/A,http://www.northeastphp.org/pages,"['php', 'web', 'programming', 'UX']","Sep 6, 2014 - Sep 7, 2014","Boston, MA","Jun 1, 2014","Jun 15, 2014",,
 SOICT-intelligence  2014 : Special Session: Intelligent Systems - SOICT 2014,N/A,http://www.acm-soict.org,['intelligent systems'],"Dec 4, 2014 - Dec 5, 2014","B1 504, No.1, Dai Co Viet Rd, Hanoi, VN","Jul 26, 2014","Sep 6, 2014","Oct 21, 2014",
 COM.DriverlessCar  2014 : The 1st International Summit on Driverless Car Computing,N/A,http://www.com-geo.org/conferences/2014/call_for_summit_driverless_car.htm,"['driverless car', 'self-driving car', 'lidar', 'GPS']","Aug 4, 2014 - Aug 6, 2014",Washington DC,"Jun 9, 2014",,,
 CPCV  2014 : 4th Color and Photometry in Computer Vision Workshop  ,N/A,https://wcpcv2014.forge.nicta.com.au/,"['color spaces', 'reflection models', 'multi-spectral', 'color appearance models']","Sep 12, 2014 - Sep 12, 2014",Zurich,"Jul 5, 2014","Jul 20, 2014","Jul 25, 2014",
 DIHC  2014 : Second Workshop on Dependability and Interoperability in Heterogeneous Clouds,N/A,http://dihc2014.inria.fr,"['cloud', 'dependability', 'security', 'distributed systems']","Aug 25, 2014 - Aug 26, 2014","Oporto, Portugal","Jun 9, 2014","Jul 4, 2014",,
 NDC  2014 : 8th Neurodegenerative Conditions Research & Development Conference,N/A,https://www.gtcbio.com/conference/neurodegenerative-conditions-research-and-development-overview?utm_source=ndc8&utm_medium=website&utm_content=overview&utm_campaign=ndc,"['neurodegenerative', 'neuroscience', 'neuropsychiatric']","Sep 18, 2014 - Sep 19, 2014","Sheraton Fisherman's Wharf Hotel, San Fr","Sep 18, 2014",,,"Aug 18, 2014"
 ECMLPKDD  2015 : European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases  2015: Journal Track,N/A,http://www.ecmlpkdd2015.org/submission/journal-track-submission,"['machine learning', 'data mining']",N/A,N/A,TBD,,,
 Mobility IoT  2014 : International Conference on Mobility and Smart Cities,N/A,http://mobilityiot.org,"['smart mobility', 'smart cities', 'e-mobility', 'urban mobility']","Oct 27, 2014 - Oct 29, 2014","Rome, Italy","Jul 31, 2014","Aug 31, 2014","Sep 20, 2014",
 RSDA  2014 : The 2nd IEEE International Workshop on Reliability and Security Data Analysis (co-located with ISSRE 2014),N/A,http://www.mobilab.unina.it/RSDA2014/,"['engineering', 'privacy', 'big data', 'cloud']","Nov 3, 2014 - Nov 6, 2014","Naples, ITALY","Aug 24, 2014","Sep 9, 2014","Sep 15, 2014",
 IoTaaS  2014 : International Conference on IoT as a Service,N/A,http://iotaas.org,"['smart objects as a service', 'iot devops', 'iot data management', 'semantic web technologies iot']","Oct 27, 2014 - Oct 28, 2014","Rome, Italy","Aug 17, 2014","Aug 31, 2014","Sep 20, 2014",
 SDWN  2014 : International Conference on Software-Defined and Virtualized Future Wireless Networks,N/A,http://sdnforwireless.org,"['cloud computing', 'network devices', 'software defining', 'end-to-end mobile and wireless']","Oct 27, 2014 - Oct 29, 2014","Rome, Italy","Jul 31, 2014","Aug 31, 2014","Sep 20, 2014",
 CaC  2015 : Coleridge and Contemplation,N/A,http://kyotocontemplation.org/call-for-papers/,"['romanticism', 'coleridge', 'philosophy', 'literature']","Mar 27, 2015 - Mar 29, 2015",Kyoto,"Jul 20, 2014","Jul 20, 2014","Sep 30, 2014",
 PERGAMES  2014 : International Conference on Pervasive Games,N/A,http://pergames.org,"['health-wellbeing', 'smart cities', 'smart societies', 'computer science']","Oct 27, 2014 - Oct 27, 2014","Rome, Italy","Aug 15, 2014","Sep 8, 2014","Sep 30, 2014",
 ICISS  2014 : 2nd International Conference on ICT For Smart Society,N/A,http://iciss2014.stei.itb.ac.id,"['ICT', 'smart society']","Sep 16, 2014 - Sep 17, 2014","Grand Panghegar Hotel Bandung, Indonesia","Jun 20, 2014","Jul 20, 2014","Aug 7, 2014",
 ICRS  2014 : International Conference on Research Studies,N/A,http://Icrs.caconf.org,"['education', 'educational technology', 'computer science', 'management']","Dec 26, 2014 - Dec 28, 2014","Taipei, Taiwan","Nov 15, 2014","Nov 30, 2014","Nov 30, 2014",
 C3 - 2014  2014 : The 2014 International Workshop on Curbing Collusive Cyber-gossips in Social Networks (C3-2014),N/A,http://www.tulip.org.au/research/c3-2014,"['data mining', 'social networks', 'behavioural', 'network security']","Aug 17, 2014 - Aug 17, 2014",Beijing China,"May 25, 2014","Jun 16, 2014","Jun 25, 2014",
 IEEE IWDM  2014 : 2nd IEEE International Workshop on Data Management,N/A,http://staff.elena.aut.ac.nz/Muhammad-Naeem/iwdm2014/index.html,[],"Sep 29, 2014 - Oct 1, 2014",Bangkok,"Aug 20, 2014","Sep 5, 2014","Sep 15, 2014",
 NCRISC  2014 : National Conference on Research Issues in Soft Computing,N/A,http://ncrisc14.bugs3.com/,"['computer sciecne', 'computing', 'networks', 'all']","Sep 20, 2014 - Sep 20, 2014","Eachanari, Coimbatore","Aug 18, 2014","Aug 25, 2014","Sep 5, 2014",
 ICCIDM  2014 : International Conference on Computational Intelligence in Data Mining,N/A,http://www.iccidm.in/,"['data mining', 'soft computing', 'computational intelligence']","Dec 20, 2014 - Dec 21, 2014",India,"Jul 5, 2014","Aug 25, 2014","Sep 5, 2014",
" CMME  2014 : 2014 3rd International Conference on Chemical, Mechanical and Materials Engineering ",N/A,http://cmme2014.org/index.htm,"['chemical engineering', 'materials engineering', 'mechanical engineering', 'control engineering']","Oct 24, 2014 - Oct 25, 2014","Riga, Latvia","Aug 10, 2014","Aug 10, 2014","Aug 15, 2014","Aug 5, 2014"
 IM  2015 : Integrated Network Management,Integrated Network Management,http://im2015.ieee-im.org,"['network management', 'service management', 'business management', 'network operations']","May 11, 2015 - May 15, 2015","Ottawa, Canada","Sep 15, 2014","Nov 30, 2014","Feb 1, 2015",
